InventoryDate,ItemCode,Branch,InventoryQuantity
1/7/2018,202K,Great Lakes CC,47
1/7/2018,203,Great Lakes CC,40
1/7/2018,203C,Great Lakes CC,1983
1/7/2018,203CH,Great Lakes CC,3
1/7/2018,203D,Great Lakes CC,1559
1/7/2018,203DH,Great Lakes CC,1
1/7/2018,203E,Great Lakes CC,273
1/7/2018,203EH,Great Lakes CC,1
1/7/2018,204,Great Lakes CC,1
1/7/2018,2049,Great Lakes CC,16
1/7/2018,204A,Great Lakes CC,3436
1/7/2018,204EXS,Great Lakes CC,4067
1/7/2018,205,Great Lakes CC,25
1/7/2018,2054,Great Lakes CC,1
1/7/2018,207,Great Lakes CC,42
1/7/2018,208,Great Lakes CC,104
1/7/2018,2083,Great Lakes CC,28
1/7/2018,209,Great Lakes CC,151
1/7/2018,211,Great Lakes CC,53
1/7/2018,2125148,Great Lakes CC,1
1/7/2018,214,Great Lakes CC,2
1/7/2018,215,Great Lakes CC,998
1/7/2018,216,Great Lakes CC,490
1/7/2018,217,Great Lakes CC,101
1/7/2018,217C,Great Lakes CC,233
1/7/2018,217D,Great Lakes CC,630
1/7/2018,217E,Great Lakes CC,196
1/7/2018,218,Great Lakes CC,44
1/7/2018,2182,Great Lakes CC,100
1/7/2018,2183,Great Lakes CC,9
1/7/2018,2184,Great Lakes CC,873
1/7/2018,2185,Great Lakes CC,278
1/7/2018,2186,Great Lakes CC,1549
1/7/2018,2187,Great Lakes CC,304
1/7/2018,2189,Great Lakes CC,309
1/7/2018,220,Great Lakes CC,101
1/7/2018,2200,Great Lakes CC,152
1/7/2018,2205,Great Lakes CC,72
1/7/2018,2209,Great Lakes CC,200
1/7/2018,221,Great Lakes CC,26
1/7/2018,2211,Great Lakes CC,31
1/7/2018,2211003,Great Lakes CC,14
1/7/2018,2211095,Great Lakes CC,17
1/7/2018,2211156,Great Lakes CC,865
1/7/2018,2212,Great Lakes CC,204
1/7/2018,2216,Great Lakes CC,71
1/7/2018,222,Great Lakes CC,463
1/7/2018,2220010,Great Lakes CC,2674
1/7/2018,2220020,Great Lakes CC,430
1/7/2018,2220030,Great Lakes CC,511
1/7/2018,2220040,Great Lakes CC,882
1/7/2018,2220055,Great Lakes CC,218
1/7/2018,2220070,Great Lakes CC,24
1/7/2018,2220090,Great Lakes CC,134
1/7/2018,2220120,Great Lakes CC,54
1/7/2018,2220125,Great Lakes CC,501
1/7/2018,2220130,Great Lakes CC,16
1/7/2018,2220140,Great Lakes CC,9
1/7/2018,2220145,Great Lakes CC,160
1/7/2018,2220171,Great Lakes CC,1104
1/7/2018,223,Great Lakes CC,181
1/7/2018,224,Great Lakes CC,46
1/7/2018,226,Great Lakes CC,36
1/7/2018,2263,Great Lakes CC,27360
1/7/2018,2265,Great Lakes CC,13196
1/7/2018,228,Great Lakes CC,437
1/7/2018,229,Great Lakes CC,410
1/7/2018,230,Great Lakes CC,202
1/7/2018,231,Great Lakes CC,2963
1/7/2018,232,Great Lakes CC,4
1/7/2018,234,Great Lakes CC,4572
1/7/2018,237,Great Lakes CC,625
1/7/2018,238,Great Lakes CC,14
1/7/2018,239,Great Lakes CC,3454
1/7/2018,245,Great Lakes CC,30
1/7/2018,250,Great Lakes CC,198
1/7/2018,265,Great Lakes CC,508
1/7/2018,278,Great Lakes CC,10
1/7/2018,282,Great Lakes CC,20
1/7/2018,285,Great Lakes CC,8
1/7/2018,286,Great Lakes CC,8
1/7/2018,287,Great Lakes CC,16
1/7/2018,288,Great Lakes CC,51
1/7/2018,290,Great Lakes CC,1
1/7/2018,327,Great Lakes CC,8
1/7/2018,333,Great Lakes CC,90
1/7/2018,3336,Great Lakes CC,370
1/7/2018,3351,Great Lakes CC,2
1/7/2018,3358,Great Lakes CC,32
1/7/2018,3360,Great Lakes CC,1400
1/7/2018,337,Great Lakes CC,437
1/7/2018,338,Great Lakes CC,102
1/7/2018,3415,Great Lakes CC,52
1/7/2018,3421,Great Lakes CC,105
1/7/2018,3442,Great Lakes CC,1069
1/7/2018,3448,Great Lakes CC,4074
1/7/2018,3467,Great Lakes CC,8160
1/7/2018,3468,Great Lakes CC,20793
1/7/2018,3475,Great Lakes CC,380
1/7/2018,3476,Great Lakes CC,700
1/7/2018,3479,Great Lakes CC,922
1/7/2018,350,Great Lakes CC,6
1/7/2018,351,Great Lakes CC,2
1/7/2018,352,Great Lakes CC,98
1/7/2018,3540,Great Lakes CC,314
1/7/2018,3542,Great Lakes CC,18
1/7/2018,3550,Great Lakes CC,567
1/7/2018,3555,Great Lakes CC,243
1/7/2018,3568,Great Lakes CC,1400
1/7/2018,3605,Great Lakes CC,33
1/7/2018,3626,Great Lakes CC,900
1/7/2018,369,Great Lakes CC,30
1/7/2018,370,Great Lakes CC,13
1/7/2018,374,Great Lakes CC,4
1/7/2018,381,Great Lakes CC,93
1/7/2018,3981,Great Lakes CC,1853
1/7/2018,3983,Great Lakes CC,32
1/7/2018,3985,Great Lakes CC,11571
1/7/2018,3986,Great Lakes CC,2332
1/7/2018,3987,Great Lakes CC,5111
1/7/2018,3989,Great Lakes CC,1717
1/7/2018,3991,Great Lakes CC,11521
1/7/2018,3993,Great Lakes CC,8
1/7/2018,3995,Great Lakes CC,19
1/7/2018,3996,Great Lakes CC,329
1/7/2018,3997,Great Lakes CC,1469
1/7/2018,3998,Great Lakes CC,620
1/7/2018,3999,Great Lakes CC,1500
1/7/2018,4004,Great Lakes CC,882
1/7/2018,4011,Great Lakes CC,4935
1/7/2018,4012,Great Lakes CC,722
1/7/2018,4013,Great Lakes CC,311
1/7/2018,4021,Great Lakes CC,1872
1/7/2018,4045,Great Lakes CC,9788
1/7/2018,4046,Great Lakes CC,14100
1/7/2018,4046U,Great Lakes CC,16727
1/7/2018,4121,Great Lakes CC,1804
1/7/2018,417,Great Lakes CC,8
1/7/2018,4191,Great Lakes CC,128
1/7/2018,4352,Great Lakes CC,1428
1/7/2018,4354,Great Lakes CC,16
1/7/2018,4362,Great Lakes CC,470
1/7/2018,4363,Great Lakes CC,599
1/7/2018,4364,Great Lakes CC,467
1/7/2018,4365,Great Lakes CC,3531
1/7/2018,45004X03,Great Lakes CC,60
1/7/2018,45004X04,Great Lakes CC,85
1/7/2018,45004X05,Great Lakes CC,544
1/7/2018,45004X06,Great Lakes CC,834
1/7/2018,45004X07,Great Lakes CC,270
1/7/2018,45004X08,Great Lakes CC,414
1/7/2018,45004X09,Great Lakes CC,558
1/7/2018,45004X10,Great Lakes CC,196
1/7/2018,45004X105,Great Lakes CC,4
1/7/2018,45004X11,Great Lakes CC,398
1/7/2018,45004X12,Great Lakes CC,936
1/7/2018,45004X13,Great Lakes CC,190
1/7/2018,45004X14,Great Lakes CC,928
1/7/2018,45004X15,Great Lakes CC,448
1/7/2018,45004X16,Great Lakes CC,295
1/7/2018,45004X17,Great Lakes CC,58
1/7/2018,45004X18,Great Lakes CC,348
1/7/2018,45004X19,Great Lakes CC,9
1/7/2018,45004X20,Great Lakes CC,227
1/7/2018,45004X21,Great Lakes CC,20
1/7/2018,45004X22,Great Lakes CC,60
1/7/2018,45004X23,Great Lakes CC,32
1/7/2018,45004X24,Great Lakes CC,24
1/7/2018,45017,Great Lakes CC,13073
1/7/2018,450X3,Great Lakes CC,468
1/7/2018,451817USXFJ,Great Lakes CC,33
1/7/2018,451817USXJ,Great Lakes CC,1
1/7/2018,4537,Great Lakes CC,1
1/7/2018,458,Great Lakes CC,25
1/7/2018,459,Great Lakes CC,100
1/7/2018,46001X03,Great Lakes CC,2
1/7/2018,46001X04,Great Lakes CC,76
1/7/2018,46001X05,Great Lakes CC,12
1/7/2018,46001X06,Great Lakes CC,417
1/7/2018,46001X07,Great Lakes CC,64
1/7/2018,46001X08,Great Lakes CC,488
1/7/2018,46001X09,Great Lakes CC,7
1/7/2018,46001X10,Great Lakes CC,432
1/7/2018,46001X11,Great Lakes CC,63
1/7/2018,46001X12,Great Lakes CC,285
1/7/2018,46001X13,Great Lakes CC,136
1/7/2018,46001X14,Great Lakes CC,84
1/7/2018,46001X15,Great Lakes CC,1
1/7/2018,46001X16,Great Lakes CC,130
1/7/2018,46001X18,Great Lakes CC,10
1/7/2018,46001X20,Great Lakes CC,3
1/7/2018,46001X32,Great Lakes CC,30
1/7/2018,462,Great Lakes CC,125
1/7/2018,463,Great Lakes CC,1252
1/7/2018,466,Great Lakes CC,700
1/7/2018,469,Great Lakes CC,66
1/7/2018,47005,Great Lakes CC,11
1/7/2018,47006,Great Lakes CC,127
1/7/2018,47007,Great Lakes CC,8
1/7/2018,47008,Great Lakes CC,10
1/7/2018,47009,Great Lakes CC,61
1/7/2018,47011,Great Lakes CC,20
1/7/2018,47013,Great Lakes CC,111
1/7/2018,47016,Great Lakes CC,14
1/7/2018,47100,Great Lakes CC,10
1/7/2018,474,Great Lakes CC,212
1/7/2018,475,Great Lakes CC,1557
1/7/2018,476,Great Lakes CC,1691
1/7/2018,47600,Great Lakes CC,652
1/7/2018,4766,Great Lakes CC,15
1/7/2018,4770,Great Lakes CC,1
1/7/2018,47802,Great Lakes CC,1038
1/7/2018,47900,Great Lakes CC,42
1/7/2018,47950,Great Lakes CC,80
1/7/2018,4797,Great Lakes CC,650
1/7/2018,4799,Great Lakes CC,750
1/7/2018,4800,Great Lakes CC,14
1/7/2018,4842,Great Lakes CC,2721
1/7/2018,511,Great Lakes CC,1080
1/7/2018,513,Great Lakes CC,4419
1/7/2018,5160,Great Lakes CC,1258
1/7/2018,519,Great Lakes CC,892
1/7/2018,521,Great Lakes CC,48
1/7/2018,532,Great Lakes CC,26
1/7/2018,5467,Great Lakes CC,250
1/7/2018,548480,Great Lakes CC,126
1/7/2018,55,Great Lakes CC,8
1/7/2018,5522,Great Lakes CC,49
1/7/2018,553689,Great Lakes CC,2
1/7/2018,57,Great Lakes CC,1
1/7/2018,577,Great Lakes CC,25
1/7/2018,578,Great Lakes CC,23
1/7/2018,579,Great Lakes CC,45
1/7/2018,580,Great Lakes CC,20
1/7/2018,581,Great Lakes CC,4
1/7/2018,582,Great Lakes CC,50
1/7/2018,583,Great Lakes CC,19
1/7/2018,59,Great Lakes CC,2
1/7/2018,5906,Great Lakes CC,215
1/7/2018,590725,Great Lakes CC,200
1/7/2018,591,Great Lakes CC,2
1/7/2018,593,Great Lakes CC,154
1/7/2018,594,Great Lakes CC,6
1/7/2018,595,Great Lakes CC,46
1/7/2018,596,Great Lakes CC,2
1/7/2018,597,Great Lakes CC,74
1/7/2018,599,Great Lakes CC,91
1/7/2018,5X9,Great Lakes CC,260
1/7/2018,600295,Great Lakes CC,62
1/7/2018,600304,Great Lakes CC,49
1/7/2018,600306,Great Lakes CC,139
1/7/2018,600309,Great Lakes CC,118
1/7/2018,600310,Great Lakes CC,153
1/7/2018,600311,Great Lakes CC,54
1/7/2018,600313,Great Lakes CC,104
1/7/2018,600320,Great Lakes CC,54
1/7/2018,600327,Great Lakes CC,65
1/7/2018,600344,Great Lakes CC,66
1/7/2018,600365,Great Lakes CC,56
1/7/2018,600368,Great Lakes CC,88
1/7/2018,600378,Great Lakes CC,2
1/7/2018,600386,Great Lakes CC,207
1/7/2018,600390,Great Lakes CC,2
1/7/2018,600484,Great Lakes CC,30
1/7/2018,600494,Great Lakes CC,60
1/7/2018,600531,Great Lakes CC,82
1/7/2018,600678,Great Lakes CC,49
1/7/2018,6071,Great Lakes CC,1
1/7/2018,6161,Great Lakes CC,1808
1/7/2018,62,Great Lakes CC,18
1/7/2018,6244,Great Lakes CC,54
1/7/2018,63,Great Lakes CC,9
1/7/2018,6357,Great Lakes CC,1864
1/7/2018,6358,Great Lakes CC,32
1/7/2018,6406,Great Lakes CC,165
1/7/2018,6421,Great Lakes CC,103
1/7/2018,6422,Great Lakes CC,28
1/7/2018,6423,Great Lakes CC,738
1/7/2018,645,Great Lakes CC,7
1/7/2018,650,Great Lakes CC,56
1/7/2018,6501,Great Lakes CC,32
1/7/2018,6502,Great Lakes CC,30
1/7/2018,6504,Great Lakes CC,4
1/7/2018,6507,Great Lakes CC,2
1/7/2018,6521,Great Lakes CC,7021
1/7/2018,6531,Great Lakes CC,12
1/7/2018,654,Great Lakes CC,12
1/7/2018,656,Great Lakes CC,14
1/7/2018,66,Great Lakes CC,68
1/7/2018,6602,Great Lakes CC,539
1/7/2018,6603,Great Lakes CC,226
1/7/2018,6631,Great Lakes CC,117
1/7/2018,6632,Great Lakes CC,184
1/7/2018,6680,Great Lakes CC,782
1/7/2018,6681,Great Lakes CC,90
1/7/2018,6682,Great Lakes CC,69
1/7/2018,669,Great Lakes CC,180
1/7/2018,6691,Great Lakes CC,1594
1/7/2018,6692,Great Lakes CC,1352
1/7/2018,6693,Great Lakes CC,2470
1/7/2018,6694,Great Lakes CC,16034
1/7/2018,6695,Great Lakes CC,26563
1/7/2018,6696,Great Lakes CC,24071
1/7/2018,6697,Great Lakes CC,5074
1/7/2018,6698,Great Lakes CC,5638
1/7/2018,6699,Great Lakes CC,1246
1/7/2018,67,Great Lakes CC,81
1/7/2018,6701,Great Lakes CC,7920
1/7/2018,6702,Great Lakes CC,1477
1/7/2018,672,Great Lakes CC,20
1/7/2018,6728,Great Lakes CC,2
1/7/2018,673,Great Lakes CC,230
1/7/2018,6761,Great Lakes CC,16
1/7/2018,678,Great Lakes CC,20
1/7/2018,679,Great Lakes CC,10
1/7/2018,68,Great Lakes CC,84
1/7/2018,680,Great Lakes CC,74
1/7/2018,681,Great Lakes CC,7
1/7/2018,6811,Great Lakes CC,2
1/7/2018,682,Great Lakes CC,151
1/7/2018,683,Great Lakes CC,17
1/7/2018,684,Great Lakes CC,7
1/7/2018,685,Great Lakes CC,28
1/7/2018,688,Great Lakes CC,12
1/7/2018,69,Great Lakes CC,88
1/7/2018,698,Great Lakes CC,2
1/7/2018,700,Great Lakes CC,2
1/7/2018,701,Great Lakes CC,4
1/7/2018,7019,Great Lakes CC,34
1/7/2018,7071,Great Lakes CC,562
1/7/2018,71,Great Lakes CC,58
1/7/2018,7142,Great Lakes CC,482
1/7/2018,7147,Great Lakes CC,2
1/7/2018,7238001,Great Lakes CC,122
1/7/2018,735,Great Lakes CC,40
1/7/2018,7436,Great Lakes CC,585
1/7/2018,745,Great Lakes CC,28
1/7/2018,7511,Great Lakes CC,1022
1/7/2018,7512,Great Lakes CC,868
1/7/2018,7531,Great Lakes CC,3
1/7/2018,7541,Great Lakes CC,470
1/7/2018,7551,Great Lakes CC,161
1/7/2018,7851,Great Lakes CC,210
1/7/2018,7853,Great Lakes CC,210
1/7/2018,7855,Great Lakes CC,482
1/7/2018,7863,Great Lakes CC,82
1/7/2018,7951,Great Lakes CC,9782
1/7/2018,8071,Great Lakes CC,354
1/7/2018,8072,Great Lakes CC,442
1/7/2018,8073,Great Lakes CC,166
1/7/2018,8074,Great Lakes CC,260
1/7/2018,8083,Great Lakes CC,178
1/7/2018,81162,Great Lakes CC,61
1/7/2018,8161,Great Lakes CC,1458
1/7/2018,8162,Great Lakes CC,563
1/7/2018,8164,Great Lakes CC,482
1/7/2018,8165,Great Lakes CC,482
1/7/2018,8166,Great Lakes CC,3654
1/7/2018,8201,Great Lakes CC,8
1/7/2018,8202,Great Lakes CC,1
1/7/2018,8203,Great Lakes CC,46
1/7/2018,8204,Great Lakes CC,16
1/7/2018,8211,Great Lakes CC,10
1/7/2018,8212,Great Lakes CC,6
1/7/2018,8221,Great Lakes CC,95
1/7/2018,8222,Great Lakes CC,302
1/7/2018,8243,Great Lakes CC,18
1/7/2018,8331,Great Lakes CC,128
1/7/2018,8361,Great Lakes CC,72
1/7/2018,8371,Great Lakes CC,6
1/7/2018,838,Great Lakes CC,2
1/7/2018,8451,Great Lakes CC,1
1/7/2018,8471,Great Lakes CC,24
1/7/2018,8491,Great Lakes CC,171
1/7/2018,8492,Great Lakes CC,512
1/7/2018,8493,Great Lakes CC,52
1/7/2018,8496,Great Lakes CC,61
1/7/2018,8497,Great Lakes CC,2
1/7/2018,8498,Great Lakes CC,1
1/7/2018,8499,Great Lakes CC,11
1/7/2018,85,Great Lakes CC,834
1/7/2018,870,Great Lakes CC,2
1/7/2018,8701,Great Lakes CC,320
1/7/2018,8711,Great Lakes CC,9
1/7/2018,8823,Great Lakes CC,30
1/7/2018,8824,Great Lakes CC,30
1/7/2018,8891,Great Lakes CC,143
1/7/2018,8892,Great Lakes CC,14
1/7/2018,8893,Great Lakes CC,26
1/7/2018,8901,Great Lakes CC,23
1/7/2018,8919,Great Lakes CC,47
1/7/2018,8920,Great Lakes CC,12
1/7/2018,90,Great Lakes CC,38
1/7/2018,900,Great Lakes CC,26
1/7/2018,91,Great Lakes CC,1
1/7/2018,910,Great Lakes CC,2
1/7/2018,9141,Great Lakes CC,35
1/7/2018,92,Great Lakes CC,3
1/7/2018,920,Great Lakes CC,20
1/7/2018,9241,Great Lakes CC,2
1/7/2018,9242,Great Lakes CC,71
1/7/2018,9273,Great Lakes CC,1
1/7/2018,928,Great Lakes CC,8
1/7/2018,93,Great Lakes CC,28
1/7/2018,9310,Great Lakes CC,4
1/7/2018,9318,Great Lakes CC,33
1/7/2018,9328,Great Lakes CC,5
1/7/2018,9331,Great Lakes CC,36
1/7/2018,9341,Great Lakes CC,2
1/7/2018,94,Great Lakes CC,2
1/7/2018,9425,Great Lakes CC,6
1/7/2018,9426,Great Lakes CC,10
1/7/2018,946,Great Lakes CC,56
1/7/2018,96,Great Lakes CC,2
1/7/2018,9623,Great Lakes CC,18
1/7/2018,9641,Great Lakes CC,4
1/7/2018,9660,Great Lakes CC,4
1/7/2018,9726,Great Lakes CC,1
1/7/2018,9727,Great Lakes CC,1
1/7/2018,988,Great Lakes CC,159
1/7/2018,ALJN12,Great Lakes CC,538
1/7/2018,ALJN14,Great Lakes CC,531
1/7/2018,ALJN16,Great Lakes CC,57
1/7/2018,ALJN18,Great Lakes CC,473
1/7/2018,ALT10,Great Lakes CC,26
1/7/2018,ALT11,Great Lakes CC,7
1/7/2018,ALT12,Great Lakes CC,84
1/7/2018,ALT13,Great Lakes CC,6
1/7/2018,ALT14,Great Lakes CC,4
1/7/2018,ALT15,Great Lakes CC,2
1/7/2018,ALT17,Great Lakes CC,1
1/7/2018,ALT18,Great Lakes CC,6
1/7/2018,ALT19,Great Lakes CC,1
1/7/2018,ALT4,Great Lakes CC,12
1/7/2018,ALT5,Great Lakes CC,45
1/7/2018,ALT6,Great Lakes CC,14
1/7/2018,ALT7,Great Lakes CC,188
1/7/2018,ALT8,Great Lakes CC,86
1/7/2018,ALT9,Great Lakes CC,30
1/7/2018,B102,Great Lakes CC,736
1/7/2018,B104,Great Lakes CC,881
1/7/2018,B42,Great Lakes CC,295
1/7/2018,B44,Great Lakes CC,815
1/7/2018,B52,Great Lakes CC,51
1/7/2018,B53,Great Lakes CC,21
1/7/2018,B54,Great Lakes CC,50
1/7/2018,B64,Great Lakes CC,273
1/7/2018,B72,Great Lakes CC,54
1/7/2018,B74,Great Lakes CC,339
1/7/2018,B82,Great Lakes CC,218
1/7/2018,B84,Great Lakes CC,2
1/7/2018,BC006,Great Lakes CC,328
1/7/2018,BM020,Great Lakes CC,302
1/7/2018,BOBXADJ,Great Lakes CC,254
1/7/2018,BOBXWPA,Great Lakes CC,144
1/7/2018,BW4,Great Lakes CC,2
1/7/2018,BW5,Great Lakes CC,2
1/7/2018,C12R,Great Lakes CC,11
1/7/2018,CA002,Great Lakes CC,1
1/7/2018,CA006,Great Lakes CC,389
1/7/2018,CA008,Great Lakes CC,286
1/7/2018,CA009,Great Lakes CC,73
1/7/2018,CA010,Great Lakes CC,4
1/7/2018,CS002,Great Lakes CC,15
1/7/2018,CS005,Great Lakes CC,16
1/7/2018,CS006,Great Lakes CC,363
1/7/2018,CS008,Great Lakes CC,3641
1/7/2018,CS009,Great Lakes CC,33
1/7/2018,CS010,Great Lakes CC,54
1/7/2018,CS010M,Great Lakes CC,24
1/7/2018,DWB,Great Lakes CC,2
1/7/2018,ET204,Great Lakes CC,50
1/7/2018,ET206,Great Lakes CC,68
1/7/2018,ET207,Great Lakes CC,21
1/7/2018,ET208,Great Lakes CC,524
1/7/2018,ET210,Great Lakes CC,328
1/7/2018,ET213,Great Lakes CC,240
1/7/2018,ET216,Great Lakes CC,66
1/7/2018,EZPL75,Great Lakes CC,2
1/7/2018,FL006S,Great Lakes CC,4
1/7/2018,H00578,Great Lakes CC,143
1/7/2018,H00580,Great Lakes CC,151
1/7/2018,H00582,Great Lakes CC,420
1/7/2018,H00584,Great Lakes CC,72
1/7/2018,H00594,Great Lakes CC,1053
1/7/2018,H00596,Great Lakes CC,2788
1/7/2018,H00598,Great Lakes CC,852
1/7/2018,H00600,Great Lakes CC,32
1/7/2018,H00605,Great Lakes CC,79
1/7/2018,H00612,Great Lakes CC,10
1/7/2018,H00617,Great Lakes CC,2
1/7/2018,H00618,Great Lakes CC,1
1/7/2018,H00619,Great Lakes CC,114
1/7/2018,H00630,Great Lakes CC,1
1/7/2018,H00714,Great Lakes CC,4
1/7/2018,H00736,Great Lakes CC,37
1/7/2018,H00800,Great Lakes CC,61
1/7/2018,H00900,Great Lakes CC,12
1/7/2018,H06095,Great Lakes CC,1
1/7/2018,H08095,Great Lakes CC,39
1/7/2018,HC3015F,Great Lakes CC,32
1/7/2018,HC301F,Great Lakes CC,2
1/7/2018,HC302F,Great Lakes CC,24
1/7/2018,HC306F,Great Lakes CC,15
1/7/2018,HC306FXAF,Great Lakes CC,24
1/7/2018,HC312F,Great Lakes CC,67
1/7/2018,HC312FXAF,Great Lakes CC,8
1/7/2018,HC318F,Great Lakes CC,91
1/7/2018,HC318FXAF,Great Lakes CC,46
1/7/2018,HC324F,Great Lakes CC,31
1/7/2018,HC324FXAF,Great Lakes CC,34
1/7/2018,HC330F,Great Lakes CC,40
1/7/2018,HC330FXAF,Great Lakes CC,26
1/7/2018,HC336P,Great Lakes CC,572
1/7/2018,HC336PXAF,Great Lakes CC,92
1/7/2018,HC336UP,Great Lakes CC,56
1/7/2018,HC336UPXAF,Great Lakes CC,26
1/7/2018,HC3FS,Great Lakes CC,66
1/7/2018,HC3HP,Great Lakes CC,52
1/7/2018,HC3HPXAF,Great Lakes CC,12
1/7/2018,HC3IC,Great Lakes CC,2
1/7/2018,HC3ICH,Great Lakes CC,5
1/7/2018,HC3OC,Great Lakes CC,42
1/7/2018,HC3OCH,Great Lakes CC,50
1/7/2018,HC4015F,Great Lakes CC,10
1/7/2018,HC401F,Great Lakes CC,1
1/7/2018,HC402F,Great Lakes CC,56
1/7/2018,HC406F,Great Lakes CC,39
1/7/2018,HC406FXAF,Great Lakes CC,28
1/7/2018,HC412F,Great Lakes CC,64
1/7/2018,HC412FXAF,Great Lakes CC,9
1/7/2018,HC418F,Great Lakes CC,68
1/7/2018,HC418FXAF,Great Lakes CC,22
1/7/2018,HC424F,Great Lakes CC,123
1/7/2018,HC424FXAF,Great Lakes CC,22
1/7/2018,HC430F,Great Lakes CC,30
1/7/2018,HC430FXAF,Great Lakes CC,50
1/7/2018,HC436P,Great Lakes CC,171
1/7/2018,HC436PXAF,Great Lakes CC,320
1/7/2018,HC436UP,Great Lakes CC,116
1/7/2018,HC436UPXAF,Great Lakes CC,42
1/7/2018,HC4FS,Great Lakes CC,84
1/7/2018,HC4HP,Great Lakes CC,14
1/7/2018,HC4HPXAF,Great Lakes CC,20
1/7/2018,HC4IC,Great Lakes CC,63
1/7/2018,HC4ICH,Great Lakes CC,8
1/7/2018,HC4ICS,Great Lakes CC,20
1/7/2018,HC4OC,Great Lakes CC,2
1/7/2018,HC4OCH,Great Lakes CC,4
1/7/2018,HC6015F,Great Lakes CC,4
1/7/2018,HC601F,Great Lakes CC,25
1/7/2018,HC602F,Great Lakes CC,44
1/7/2018,HC606F,Great Lakes CC,24
1/7/2018,HC606FXAF,Great Lakes CC,12
1/7/2018,HC612F,Great Lakes CC,64
1/7/2018,HC612FXAF,Great Lakes CC,20
1/7/2018,HC618F,Great Lakes CC,49
1/7/2018,HC624F,Great Lakes CC,246
1/7/2018,HC624FXAF,Great Lakes CC,68
1/7/2018,HC630F,Great Lakes CC,112
1/7/2018,HC630FXAF,Great Lakes CC,8
1/7/2018,HC636P,Great Lakes CC,709
1/7/2018,HC636PXAF,Great Lakes CC,344
1/7/2018,HC636UP,Great Lakes CC,131
1/7/2018,HC636UPXAF,Great Lakes CC,86
1/7/2018,HC6FS,Great Lakes CC,90
1/7/2018,HC6HP,Great Lakes CC,59
1/7/2018,HC6HPXAF,Great Lakes CC,8
1/7/2018,HC6IC,Great Lakes CC,46
1/7/2018,HC6ICH,Great Lakes CC,5
1/7/2018,HC6ICS,Great Lakes CC,36
1/7/2018,HC6OC,Great Lakes CC,62
1/7/2018,HC6OCH,Great Lakes CC,35
1/7/2018,HC9015F,Great Lakes CC,37
1/7/2018,HC901F,Great Lakes CC,57
1/7/2018,HC902F,Great Lakes CC,140
1/7/2018,HC906F,Great Lakes CC,40
1/7/2018,HC906FXAF,Great Lakes CC,18
1/7/2018,HC912F,Great Lakes CC,124
1/7/2018,HC912FXAF,Great Lakes CC,72
1/7/2018,HC918F,Great Lakes CC,168
1/7/2018,HC918FXAF,Great Lakes CC,50
1/7/2018,HC924F,Great Lakes CC,230
1/7/2018,HC924FXAF,Great Lakes CC,70
1/7/2018,HC930F,Great Lakes CC,158
1/7/2018,HC930FXAF,Great Lakes CC,50
1/7/2018,HC936P,Great Lakes CC,673
1/7/2018,HC936PXAF,Great Lakes CC,340
1/7/2018,HC936UP,Great Lakes CC,61
1/7/2018,HC9FS,Great Lakes CC,136
1/7/2018,HC9HP,Great Lakes CC,41
1/7/2018,HC9HPXAF,Great Lakes CC,6
1/7/2018,HC9IC,Great Lakes CC,73
1/7/2018,HC9ICH,Great Lakes CC,110
1/7/2018,HC9ICS,Great Lakes CC,44
1/7/2018,HC9OC,Great Lakes CC,317
1/7/2018,HC9OCH,Great Lakes CC,79
1/7/2018,HCBT24,Great Lakes CC,50
1/7/2018,HCBT36,Great Lakes CC,36
1/7/2018,HCBTR,Great Lakes CC,644
1/7/2018,HCCAJ,Great Lakes CC,2102
1/7/2018,HCCAL,Great Lakes CC,508
1/7/2018,HCCBT,Great Lakes CC,57
1/7/2018,HCCLB,Great Lakes CC,39
1/7/2018,HCCLM,Great Lakes CC,308
1/7/2018,HCCM,Great Lakes CC,9884
1/7/2018,HCCW,Great Lakes CC,1157
1/7/2018,HCHDB,Great Lakes CC,775
1/7/2018,HCNAF,Great Lakes CC,10873
1/7/2018,HCNS,Great Lakes CC,311
1/7/2018,HCPSA0508,Great Lakes CC,14
1/7/2018,HCPSA1018,Great Lakes CC,250
1/7/2018,HCPSH,Great Lakes CC,141
1/7/2018,HCPSS,Great Lakes CC,256
1/7/2018,HCRD60,Great Lakes CC,2000
1/7/2018,HCSBGP,Great Lakes CC,510
1/7/2018,HCTB,Great Lakes CC,1162
1/7/2018,HCTSB18,Great Lakes CC,100
1/7/2018,HCTSB24,Great Lakes CC,317
1/7/2018,HCTT32,Great Lakes CC,682
1/7/2018,HCTT38,Great Lakes CC,2138
1/7/2018,HCTT44,Great Lakes CC,845
1/7/2018,HCTT50,Great Lakes CC,657
1/7/2018,HCTY3,Great Lakes CC,102
1/7/2018,HCTY6,Great Lakes CC,50
1/7/2018,HCTYB,Great Lakes CC,252
1/7/2018,HCW30,Great Lakes CC,329
1/7/2018,HCW48,Great Lakes CC,158
1/7/2018,HCXPXTS15,Great Lakes CC,100
1/7/2018,HCXPXTS15L,Great Lakes CC,10024
1/7/2018,HCXPXTSP15,Great Lakes CC,500
1/7/2018,HCXPXTSP15L,Great Lakes CC,80
1/7/2018,HDT10137,Great Lakes CC,30
1/7/2018,HDT10145,Great Lakes CC,828
1/7/2018,HDT10153,Great Lakes CC,643
